DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2013,36.63,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2014,38.633,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2015,39.23,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2016,38.943,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2017,40.857,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2018,41.185,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2019,42.807,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2020,43.939,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2021,42.819,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2022,47.740,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FI,2023,50.750,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2004,9.319,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2005,9.272,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2006,8.936,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2007,9.426,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2008,11.188,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2009,12.215,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2010,12.671,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2011,10.813,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2012,13.239,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2013,13.88,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2014,14.362,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2015,14.803,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2016,15.451,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2017,15.847,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2018,16.384,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2019,17.174,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2020,19.109,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2021,19.316,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2022,20.445,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,FR,2023,22.283,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,GE,2021,18.292,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,GE,2022,18.141,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,GE,2023,19.850,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2004,23.404,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2005,23.691,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2006,22.668,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2007,22.161,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2008,21.986,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2009,23.596,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2010,25.103,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2011,25.389,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2012,26.757,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2013,28.04,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2014,27.817,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2015,28.969,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2016,28.266,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2017,27.28,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2018,28.047,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2019,28.466,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2020,31.023,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2021,31.285,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2022,28.088,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HR,2023,28.051,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2004,4.364,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2005,6.931,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2006,7.433,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2007,8.575,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2008,8.564,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2009,11.673,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2010,12.742,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2011,13.972,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2012,15.53,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2013,16.205,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2014,14.618,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2015,14.495,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2016,14.377,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2017,13.556,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2018,12.548,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2019,12.634,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2020,13.85,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2021,14.134,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2022,15.128,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,HU,2023,17.117,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2004,2.378,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2005,2.822,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2006,3.073,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2007,3.497,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2008,3.979,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2009,5.243,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2010,5.755,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2011,6.605,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2012,7.029,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2013,7.521,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2014,8.516,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2015,9.083,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2016,9.189,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2017,10.52,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2018,10.942,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2019,11.979,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2020,16.16,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2021,12.996,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2022,13.068,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IE,2023,15.253,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2004,58.899,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2005,60.27,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2006,60.921,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2007,71.925,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2008,67.981,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2009,70.238,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2010,70.909,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2011,72.298,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2012,73.727,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2013,73.787,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2014,73.043,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2015,71.949,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2016,75.329,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2017,74.104,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2018,77.173,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2019,78.612,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2020,83.725,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2021,80.185,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IS,2022,79.475,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2004,6.316,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2005,7.549,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2006,8.328,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2007,9.807,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2008,11.492,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2009,12.775,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2010,13.023,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2011,12.881,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2012,15.441,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2013,16.741,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2014,17.082,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2015,17.525,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2016,17.415,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2017,18.267,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2018,17.796,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2019,18.181,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2020,20.359,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2021,18.883,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2022,19.131,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,IT,2023,19.594,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2004,17.221,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2005,16.768,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2006,16.887,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2007,16.482,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2008,17.824,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2009,19.798,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2010,19.639,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2011,19.943,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2012,21.437,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2013,22.689,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2014,23.592,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2015,25.748,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2016,25.612,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2017,26.038,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2018,24.695,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2019,25.474,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2020,26.773,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2021,28.166,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2022,29.599,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LT,2023,31.926,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2004,0.899,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2005,1.402,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2006,1.469,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2007,2.725,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2008,2.809,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2009,2.929,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2010,2.851,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2011,2.855,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2012,3.112,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2013,3.494,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2014,4.471,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2015,4.987,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2016,5.364,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2017,6.194,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2018,8.942,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2019,7.046,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2020,11.699,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2021,11.726,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2022,14.262,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LU,2023,14.355,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2004,32.794,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2005,32.264,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2006,31.141,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2007,29.615,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2008,29.811,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2009,34.317,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2010,30.375,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2011,33.478,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2012,35.709,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2013,37.037,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2014,38.629,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2015,37.538,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2016,37.138,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2017,39.008,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2018,40.019,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2019,40.929,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2020,42.132,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2021,42.096,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2022,43.720,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,LV,2023,43.223,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2004,7.45,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2005,6.402,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2006,6.96,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2007,6.443,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2008,6.994,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2009,7.924,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2010,21.369,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2011,22.081,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2012,24.328,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2013,24.419,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2014,26.169,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2015,26.173,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2016,26.888,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2017,27.836,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2018,27.476,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2019,23.843,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2020,25.057,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2021,22.203,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2022,21.538,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MD,2023,22.995,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2005,35.694,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2006,34.842,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2007,32.925,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2008,32.29,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2009,39.371,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2010,40.64,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2011,40.648,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2012,41.513,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2013,43.696,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2014,44.098,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2015,43.073,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2016,41.529,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2017,39.693,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2018,38.801,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2019,37.722,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2020,43.77,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2021,39.891,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2022,41.064,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,ME,2023,40.883,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2004,15.702,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2005,16.466,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2006,16.527,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2007,14.976,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2008,15.555,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2009,17.238,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2010,16.451,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2011,16.407,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2012,18.128,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2013,18.509,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2014,19.559,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2015,19.526,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2016,18.044,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2017,19.636,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2018,18.179,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2019,17.485,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2020,19.222,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2021,17.800,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2022,19.213,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MK,2023,20.214,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2004,0.102,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2005,0.123,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2006,0.149,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2007,0.177,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2008,0.195,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2009,0.221,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2010,0.979,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2011,1.85,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2012,2.862,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2013,3.76,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2014,4.744,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2015,5.119,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2016,6.208,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2017,7.219,,
ESTAT:NRG_IND_REN(1.0),07/03/25 23:00:00,A,REN,PC,MT,2018,7.914,,
